year,sex,music_lessons,music_participation,instrument_home,instrument_frequency,electronics_music,arts_tutoring,arts_community,arts_religious,gpa_norm
2019,1,5.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,0.7551020408163265
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.65
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.825
2019,1,5.0,0.0,1.0,4.0,4.0,0.0,0.0,5.0,0.8444444444444444
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.54
2019,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.5
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.675
2019,2,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.75
2019,1,5.0,0.0,1.0,5.0,1.0,0.0,5.0,0.0,0.97
2019,2,5.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.975
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.575
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7297297297297297
2019,1,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.8
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.625
2019,1,,,,,,,,,0.5952380952380952
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.875
2019,2,1.0,5.0,5.0,0.0,1.0,5.0,0.0,0.0,0.975
2019,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.4444444444444444
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.95
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.875
2019,2,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.9
2019,1,5.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.05
2019,1,5.0,0.0,5.0,0.0,2.0,5.0,0.0,5.0,0.775
2019,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.74
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.875
2019,2,5.0,0.0,1.0,2.0,4.0,0.0,5.0,5.0,0.875
2019,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.785
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7333333333333333
2019,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,5.0,0.8333333333333334
2019,1,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.75
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.6599999999999999
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.86
2019,2,5.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,0.8
2019,1,5.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.75
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
2019,1,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.5
2019,1,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.64
2019,1,1.0,1.0,1.0,5.0,1.0,0.0,0.0,5.0,0.7
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.825
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.875
2019,2,1.0,5.0,1.0,2.0,1.0,0.0,5.0,0.0,0.875
2019,1,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.78
2019,2,1.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
2019,1,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.8400000000000001
2019,1,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.85
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.95
2019,1,5.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0
2019,2,5.0,0.0,1.0,5.0,3.0,0.0,0.0,5.0,0.9925
2019,2,1.0,1.0,1.0,5.0,3.0,0.0,0.0,5.0,0.875
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.6190476190476191
2019,2,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.6612244897959184
2019,1,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.9
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.375
2019,1,1.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.725
2019,2,5.0,0.0,5.0,0.0,1.0,5.0,5.0,0.0,1.0
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.725
2019,2,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.8400000000000001
2019,1,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.525
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.875
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.875
2019,2,5.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.8
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.725
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.925
2019,1,1.0,5.0,5.0,0.0,1.0,5.0,0.0,5.0,0.8
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.744186046511628
2019,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9459459459459459
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.25
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.5
2019,2,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.75
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.625
2019,2,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8
2019,2,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.65
2019,1,5.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,0.7894736842105263
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.7111111111111111
2019,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.3977272727272727
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.6799999999999999
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.375
2019,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.875
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.975
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.74
2019,1,1.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.8
2019,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,5.0,0.9183673469387754
2019,1,5.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,0.625
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.95
2019,2,5.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,0.83
2019,1,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.9767441860465117
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,5.0,5.0,0.825
2019,1,1.0,1.0,1.0,5.0,1.0,0.0,5.0,0.0,0.625
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.725
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.5
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.725
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.3658536585365854
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2019,1,1.0,1.0,1.0,5.0,2.0,0.0,5.0,0.0,0.6599999999999999
2019,1,1.0,1.0,1.0,3.0,3.0,5.0,5.0,5.0,0.6
2019,1,5.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.47400000000000003
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.85
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.5
2019,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.7825
2019,1,5.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,0.45454545454545453
2019,2,5.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.875
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.75
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.775
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.775
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.4
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.6923076923076923
2019,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.85
2019,1,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,0.8444444444444444
2019,1,5.0,0.0,5.0,0.0,2.0,5.0,0.0,5.0,0.8444444444444444
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.85
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.85
2019,2,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.8
2019,1,,,,,,,,,0.5
2019,1,5.0,0.0,1.0,6.0,1.0,5.0,0.0,5.0,0.75
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.875
2019,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.7
2019,2,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.925
2019,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.75
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2019,2,5.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.8936170212765957
2019,2,1.0,1.0,1.0,6.0,2.0,0.0,0.0,5.0,0.875
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9
2019,1,5.0,0.0,5.0,0.0,2.0,5.0,0.0,5.0,0.775
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.625
2019,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.975
2019,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.625
2019,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75
2019,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.825
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,5.0,5.0,0.6666666666666666
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,0.8
2019,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9636363636363636
2019,2,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.9285714285714285
2019,1,5.0,0.0,1.0,1.0,3.0,5.0,0.0,5.0,0.8400000000000001
2019,2,1.0,1.0,1.0,3.0,4.0,5.0,5.0,0.0,0.85
2019,2,1.0,1.0,1.0,4.0,1.0,0.0,5.0,0.0,0.9555555555555555
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9
2019,2,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0
2019,2,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.59
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.625
2019,2,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.5
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.15
2019,2,1.0,1.0,5.0,0.0,2.0,5.0,0.0,5.0,0.935
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8
2019,2,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.75
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8
2019,1,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.725
2019,1,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
2019,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.6
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.625
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.75
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2019,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8857142857142858
2019,1,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.74
2019,1,1.0,1.0,1.0,6.0,1.0,0.0,5.0,0.0,0.925
2019,2,5.0,0.0,1.0,2.0,1.0,5.0,0.0,5.0,0.82
2019,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.825
2019,1,1.0,1.0,1.0,5.0,1.0,5.0,5.0,0.0,0.7
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.7
2019,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.975
2019,1,5.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.7
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9375
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,0.86
2019,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.6888888888888889
2019,2,1.0,5.0,5.0,0.0,1.0,0.0,5.0,1.0,0.8285714285714285
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.9333333333333332
2019,2,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.9
2019,1,5.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.8
2019,2,1.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.8
2019,2,1.0,1.0,1.0,5.0,1.0,0.0,5.0,0.0,0.875
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.8
2019,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.8
2019,2,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.75
2019,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.925
2019,2,,,,,,,,,0.8
2019,1,,,,,,,,,0.8
2019,2,5.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,0.875
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9
2019,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6075
2019,2,1.0,5.0,5.0,0.0,1.0,0.0,5.0,0.0,0.75
2019,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7
2019,2,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.5
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.8571428571428571
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.665
2019,2,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.8222222222222223
2019,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9825
2019,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.625
2019,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7857142857142856
2019,2,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.7222222222222222
2019,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8421052631578947
2019,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,1.0
2019,1,1.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.75
2019,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.5714285714285714
2019,2,1.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.803921568627451
2021,2,1.0,5.0,5.0,0.0,3.0,0.0,5.0,5.0,0.8400000000000001
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.911111111111111
2021,1,5.0,0.0,1.0,5.0,1.0,0.0,5.0,0.0,0.875
2021,2,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.86
2021,2,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.9375
2021,1,5.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,0.7111111111111111
2021,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.8750000000000001
2021,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.9333333333333333
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.9625
2021,1,5.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.95
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.7
2021,1,5.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.675
2021,2,5.0,0.0,1.0,3.0,2.0,0.0,5.0,5.0,1.0
2021,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.9375
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.775
2021,2,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.95
2021,1,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0
2021,1,5.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,0.975
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.945
2021,1,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.76
2021,1,5.0,0.0,1.0,2.0,2.0,0.0,5.0,0.0,0.7
2021,2,5.0,0.0,1.0,2.0,2.0,0.0,5.0,0.0,0.8039999999999999
2021,2,5.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,0.9
2021,2,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.82
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.875
2021,2,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.875
2021,2,1.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.875
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.875
2021,2,5.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.925
2021,1,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.8888888888888888
2021,2,5.0,0.0,1.0,2.0,2.0,0.0,5.0,5.0,0.9179999999999999
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.9555555555555555
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.95
2021,1,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.875
2021,2,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.975
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.9575
2021,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.575
2021,1,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.7804878048780489
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.95
2021,1,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.8666666666666667
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7547169811320755
2021,2,5.0,0.0,1.0,2.0,1.0,0.0,5.0,5.0,0.76
2021,1,5.0,0.0,1.0,1.0,5.0,0.0,5.0,0.0,0.9825
2021,2,5.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.9333333333333333
2021,2,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.8888888888888888
2021,2,5.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.7
2021,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.75
2021,2,1.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.64
2021,2,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
2021,2,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.85
2021,2,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.6000000000000001
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.85
2021,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,5.0,0.75
2021,2,1.0,5.0,1.0,2.0,1.0,5.0,1.0,0.0,0.875
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.8240000000000001
2021,2,5.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,0.9302325581395349
2021,2,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.9555555555555555
2021,2,5.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,0.975
2021,2,5.0,0.0,5.0,0.0,1.0,5.0,5.0,0.0,0.9675
2021,2,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
2021,2,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.9333333333333333
2021,2,5.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.8888888888888888
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.9333333333333333
2021,2,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.725
2021,1,1.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.9199999999999999
2021,1,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.875
2021,1,1.0,1.0,1.0,5.0,1.0,0.0,5.0,0.0,1.0
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.675
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.5333333333333333
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.8400000000000001
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.95
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.76
2021,1,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.975
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.45
2021,1,1.0,1.0,1.0,3.0,1.0,5.0,0.0,5.0,0.95
2021,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,0.975
2021,2,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,0.625
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7
2021,2,1.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.8125
2021,2,1.0,1.0,1.0,5.0,1.0,0.0,5.0,5.0,0.95
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8133333333333334
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.85
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8
2021,2,1.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.675
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.6727272727272727
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.925
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.95
2021,2,5.0,0.0,1.0,3.0,1.0,5.0,5.0,0.0,0.95
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.85
2021,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.725
2021,2,1.0,5.0,1.0,3.0,1.0,5.0,0.0,0.0,0.9583333333333333
2021,2,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.62
2021,2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.85
2021,2,5.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,0.74
2021,1,1.0,1.0,1.0,5.0,1.0,0.0,0.0,5.0,0.9285714285714285
2021,1,5.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,0.675
2021,1,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.925
2021,2,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.7916666666666666
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.95
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.7560975609756099
2021,1,5.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,0.875
2021,2,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.975
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.75
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.875
2021,1,5.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0
2021,2,5.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.754
2021,1,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.975
2021,2,5.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,0.9033333333333333
2021,2,5.0,0.0,1.0,6.0,1.0,0.0,0.0,5.0,0.8
2021,1,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.9375
2021,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.6511627906976744
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8800000000000001
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.85
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8
2021,1,5.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,0.9
2021,1,5.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,0.8
2021,1,1.0,1.0,1.0,6.0,4.0,5.0,0.0,5.0,0.975
2021,1,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.875
2021,1,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.8292682926829269
2021,2,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.55
