KIDS,KID21,ER30001,ER30002,ER32000,ER32006,ER34901,ER34902,ER34903,P21REL,P21E5,P21E6,P21E10_09,P21E15,P21E16_3,P21E26_5,P21E33_6,P21E53A,C21REL,C21B12,C21B13,C21B31,C21B32
1,1.1,6663,36,2,2,5781,4,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,6663,38,1,2,5781,6,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,6664,34,2,2,7124,2,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.2,6674,36,2,2,4451,4,30,1,1,2,0,1,5,0,0,1,1,3.9,5,6,6
1,1.1,6674,37,2,2,4451,5,30,1,1,4,5,1,5,0,5,1,,,,,
1,1.2,6682,37,1,2,5768,3,30,1,5,0,0,5,0,0,0,1,1,3,4,4,2
1,1.2,6682,39,2,2,5768,4,30,1,5,0,0,5,0,0,0,1,1,2.7,4,5,6
1,1.1,6684,49,2,2,6633,4,30,1,5,0,5,5,0,0,0,3,,,,,
1,1.1,6684,52,2,2,6633,5,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,6694,33,1,2,7426,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,6694,34,2,2,7426,4,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.2,6707,36,1,2,5210,3,30,1,5,0,0,5,0,0,0,2,1,3,4,6,7
1,1.2,6721,37,1,2,4438,5,30,1,1,4,0,5,0,0,0,3,1,0,0,0,0
1,1.1,6721,38,2,2,4774,5,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,6721,174,2,3,4438,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.2,6721,175,2,3,4438,4,30,1,5,0,0,5,0,0,0,2,1,0,0,2,2
1,1.1,6724,47,1,2,4985,3,60,1,5,0,5,1,1,0,0,5,,,,,
1,1.1,6724,49,2,2,4742,3,35,1,5,0,0,1,1,0,0,2,,,,,
1,1.1,6724,52,2,2,5434,2,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,6735,62,2,2,7742,2,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,6735,68,2,2,6640,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.2,6736,41,2,2,3466,3,30,1,5,0,0,5,0,0,0,2,1,2.8,4,7,5
1,1.1,6736,43,1,2,3466,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,6736,44,2,2,4136,3,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,6738,43,1,2,2133,2,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,6740,37,2,2,3980,3,30,1,5,0,0,1,1,0,0,1,,,,,
1,1.1,6750,39,1,2,7146,2,30,1,5,0,5,5,0,0,0,1,,,,,
1,1.2,6772,32,2,2,1739,3,33,1,1,5,0,1,1,0,5,1,1,998,98,6,6
1,1.1,6779,55,1,2,3802,3,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,6779,57,1,2,7834,2,30,1,1,6,0,5,0,0,0,5,,,,,
1,1.1,6780,42,1,2,5142,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,6780,43,2,2,5142,4,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.2,6785,42,1,2,4103,4,30,1,5,0,0,5,0,0,0,4,1,3,4,3,3
1,1.2,6785,43,2,2,6539,3,60,1,5,0,5,5,0,0,0,1,1,998,4,99,2
1,1.2,6785,44,1,2,6539,4,60,1,5,0,5,5,0,0,0,2,1,3,4,6,6
1,1.1,6785,47,2,2,3602,3,30,1,5,0,5,1,5,5,0,1,,,,,
1,1.1,6785,49,1,2,3602,4,30,1,5,0,5,5,0,0,0,3,,,,,
1,1.1,6785,50,2,2,4103,6,30,1,5,0,0,1,1,0,0,5,,,,,
1,1.1,6785,51,1,2,7688,3,30,1,5,0,5,5,0,0,0,2,,,,,
1,1.1,6785,52,2,2,7688,4,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,6785,53,2,2,4103,7,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,6789,34,1,2,736,2,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,6790,45,2,2,5215,3,30,1,5,0,0,1,5,0,0,1,,,,,
1,1.1,6793,43,1,2,5910,5,47,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,6798,42,1,2,3073,4,30,1,1,1,0,5,0,0,0,1,1,3.8,4.5,6,6
1,1.1,6798,43,1,2,4026,2,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,6800,39,1,2,4560,3,35,1,5,0,0,5,0,0,0,1,1,3.7,4,6,6
1,1.1,6801,43,1,2,4811,3,95,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,6801,46,2,2,2151,4,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,6820,40,1,2,4711,2,30,1,1,3,0,5,0,0,0,4,,,,,
1,1.1,6820,44,1,2,4711,3,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,6820,45,1,2,3210,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,6826,34,1,2,2785,2,30,1,5,0,0,5,0,0,0,2,1,2.6,3.2,6,6
1,1.2,6826,35,1,2,8082,2,30,1,5,0,0,5,0,0,0,1,1,0,0,6,6
1,1.2,6838,35,2,2,1041,5,30,1,5,0,0,5,0,0,5,2,1,0,0,6,6
1,1.1,6839,45,1,2,4901,3,33,1,5,0,0,5,0,5,0,2,,,,,
1,1.1,6839,47,1,2,4854,3,30,1,1,5,5,1,5,0,0,1,,,,,
1,1.1,6839,51,2,2,4901,4,33,1,0,0,0,0,0,0,0,2,,,,,
1,1.2,6839,191,2,3,6653,3,33,1,1,3,0,1,1,0,0,1,1,0,0,5,6
1,1.2,6839,194,2,3,3379,4,30,1,5,0,0,5,0,0,0,1,1,2.7,4,6,6
1,1.2,6841,33,2,2,2336,5,30,1,5,0,0,1,1,5,0,1,1,4,4,7,6
1,1.1,6841,34,2,2,7792,3,30,1,1,5,0,1,1,0,0,3,,,,,
1,1.1,6841,35,2,2,7792,4,30,1,1,5,0,1,1,0,0,3,,,,,
1,1.1,6841,36,2,2,2336,6,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,6841,37,2,2,7792,5,30,1,1,5,0,1,1,0,0,4,,,,,
1,1.1,6841,38,1,2,2336,7,30,1,5,0,5,5,0,0,0,1,,,,,
1,1.1,6845,46,1,2,3664,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,6845,48,2,2,5251,2,30,1,5,0,5,1,5,0,0,1,,,,,
1,1.1,6845,49,1,2,6028,2,30,1,1,1,0,5,0,0,0,5,,,,,
1,1.1,6845,50,1,2,4110,2,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.1,6845,51,1,2,3664,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,6845,52,2,2,4110,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,6862,49,2,2,6460,3,33,1,5,0,5,5,0,0,0,2,,,,,
1,1.1,6862,52,2,2,6460,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.2,6872,34,2,2,9242,2,30,1,5,0,0,1,1,0,0,1,1,998,4,2,2
1,1.2,6872,35,1,2,5084,3,30,1,5,0,0,5,0,0,0,1,1,3.5,4,7,6
1,1.1,6872,38,1,2,5084,4,30,1,5,0,0,5,0,0,0,1,,,,,
