KIDS,KID14,ER30001,ER30002,ER32000,ER32006,ER34201,ER34202,ER34203,P14REL,P14E5,P14E6,P14E10_09,P14E15,P14E16_3,P14E26_5,P14E33_6,P14E53,C14REL,C14B12,C14B13
1,1.1,5757,46,1,2,2997,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,5770,32,2,2,8009,2,30,2,5,0,0,5,0,0,5,2,,,
1,1.2,5771,31,1,2,4605,3,30,2,5,0,0,5,0,0,5,4,3,4,4
1,1.1,5771,33,1,2,5283,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,5784,39,1,2,3536,2,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5784,40,2,2,4025,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,5801,36,1,2,3664,2,30,2,1,1,0,5,0,0,0,1,3,0,0
1,1.1,5801,37,1,2,3992,2,30,2,5,0,0,5,0,0,0,2,,,
1,1.2,5801,38,2,2,3930,2,30,2,5,0,0,5,0,5,5,1,3,0,0
1,1.1,5801,40,1,2,3992,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,5802,31,2,2,89,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,5802,186,1,3,89,2,30,2,5,0,0,5,0,0,0,3,,,
1,1.2,5812,62,1,2,4496,3,30,2,5,0,0,5,0,0,0,1,3,997,5
1,1.2,5812,63,1,2,5637,5,30,2,1,5,0,5,0,0,1,1,3,998,4
1,1.2,5812,64,1,2,5637,6,30,2,5,0,0,5,0,0,0,2,3,998,4
1,1.2,5812,65,2,2,4503,3,30,2,5,0,0,5,0,5,1,2,3,0,0
1,1.2,5812,66,1,2,4405,5,60,2,1,5,0,5,0,0,0,4,3,0,0
1,1.1,5812,67,2,2,7661,2,30,2,5,0,0,5,0,5,0,1,,,
1,1.1,5812,69,2,2,9097,3,35,2,5,0,0,5,0,0,0,1,,,
1,1.1,5812,70,2,2,4503,6,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,5812,71,1,2,4496,5,60,2,0,0,0,0,0,0,0,4,,,
1,1.1,5812,72,1,2,5637,7,60,2,0,0,0,0,0,0,0,2,,,
1,1.1,5812,73,1,2,5010,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5812,74,2,2,4503,7,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,5812,215,1,3,4503,4,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,5812,216,2,3,4503,5,30,2,5,0,0,5,0,5,1,1,3,0,0
1,1.2,5813,37,2,2,1840,3,60,2,1,1,0,5,0,0,0,0,3,2.8,4
1,1.2,5813,39,2,2,1840,5,60,2,1,5,0,5,0,0,0,0,3,0,0
1,1.1,5813,40,2,2,8704,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,5813,41,2,2,8704,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,5814,42,1,2,3345,2,30,2,1,2,0,1,1,5,0,1,3,3.2,5
1,1.1,5814,43,2,2,5412,3,33,2,5,0,0,5,0,0,0,0,,,
1,1.2,5814,44,1,2,5190,3,30,2,1,4,0,5,0,0,0,1,3,4.4,5
1,1.1,5814,45,1,2,8586,3,95,2,5,0,0,5,0,0,0,0,,,
1,1.2,5814,46,1,2,5190,4,30,2,1,4,0,5,0,0,0,1,3,0,0
1,1.2,5814,47,1,2,6933,3,30,2,1,3,0,5,0,5,0,1,3,0,0
1,1.1,5814,48,2,2,5412,4,33,2,5,0,0,1,5,0,0,1,,,
1,1.1,5814,49,2,2,6589,4,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,5814,50,1,2,5412,5,33,2,5,0,0,1,1,0,0,1,,,
1,1.2,5814,51,2,2,5190,5,30,2,5,0,0,1,5,5,5,3,3,0,0
1,1.2,5814,52,1,2,6933,6,30,2,1,4,0,5,0,5,0,0,3,0,0
1,1.1,5814,53,1,2,7627,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,5814,191,1,3,6933,4,30,2,1,1,0,5,0,0,0,1,,,
1,1.2,5814,192,1,3,6933,5,30,2,1,4,0,5,0,0,5,1,3,0,0
1,1.2,5819,35,2,2,366,2,30,2,1,2,5,1,1,0,5,1,3,3.2,98
1,1.1,5820,36,1,2,669,5,60,2,0,0,0,0,0,0,0,1,,,
1,1.1,5821,32,1,2,3746,2,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,5826,38,1,2,7000,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,5826,39,1,2,5790,2,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5826,40,2,2,7000,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.2,5826,183,1,3,4825,2,60,2,5,0,0,5,0,0,0,0,3,0,0
1,1.2,5826,184,1,3,4825,3,60,2,5,0,0,1,1,0,0,0,3,0,0
1,1.2,5826,185,2,3,4825,5,60,2,5,0,0,5,0,0,0,5,3,2.9,4
1,1.1,5826,188,1,3,4825,4,60,2,5,0,0,5,0,0,0,0,,,
1,1.1,5826,189,1,3,4825,6,60,2,0,0,0,0,0,0,0,0,,,
1,1.1,5834,35,1,2,5490,5,95,2,0,0,0,0,0,0,0,1,,,
1,1.1,5834,187,2,3,5490,4,95,2,5,0,0,1,5,0,0,1,,,
1,1.1,5835,37,1,2,6096,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,5839,32,1,2,952,2,30,2,1,1,5,5,0,0,0,1,3,0,0
1,1.1,5839,33,2,2,841,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,5841,40,2,2,4922,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,5849,50,2,2,6475,4,30,2,5,0,5,1,1,0,0,1,3,2,4
1,1.1,5849,51,2,2,3473,3,30,2,5,0,5,5,0,0,0,2,,,
1,1.2,5849,52,2,2,6475,5,30,2,1,1,0,5,0,0,0,1,3,0,0
1,1.1,5849,53,2,2,3473,4,30,2,5,0,5,5,0,0,0,3,,,
1,1.1,5849,186,1,3,3473,2,30,2,5,0,5,1,1,0,0,3,,,
1,1.2,5853,46,1,2,3095,5,30,2,5,0,5,5,0,0,0,2,3,0,0
1,1.2,5853,47,1,2,2482,5,30,2,1,5,0,1,1,0,0,2,3,0,0
1,1.1,5853,48,1,2,1739,2,30,2,1,4,0,1,1,5,5,2,,,
1,1.1,5853,49,1,2,2482,6,30,2,1,3,0,1,1,0,0,2,,,
1,1.1,5853,50,1,2,2482,7,30,2,1,3,0,1,1,0,0,2,,,
1,1.2,5853,197,1,3,3095,4,33,2,5,0,0,1,1,0,0,1,3,998,4
1,1.1,5858,42,1,2,3456,3,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,5858,43,2,2,4851,5,30,2,5,0,0,5,0,0,1,2,,,
1,1.1,5858,44,2,2,8272,2,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,5858,194,2,3,6009,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5861,39,2,2,6603,2,30,2,5,0,0,5,0,0,5,2,,,
1,1.1,5861,40,1,2,6921,2,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,5861,41,2,2,6921,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,5861,42,2,2,6603,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,5863,45,2,2,3745,3,30,2,5,0,0,5,0,5,5,3,3,997,98
1,1.2,5863,46,1,2,3745,4,30,2,1,6,5,5,0,0,0,0,3,0,0
1,1.1,5863,47,2,2,3745,5,30,2,5,0,0,5,0,5,0,0,,,
1,1.1,5863,48,1,2,5999,3,30,2,5,0,0,5,0,5,0,1,,,
1,1.1,5863,49,2,2,4939,2,30,2,5,0,0,5,0,0,0,5,,,
1,1.1,5863,50,1,2,3745,6,60,2,0,0,0,0,0,0,0,0,,,
1,1.1,5863,51,1,2,4939,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,5871,31,1,2,4999,3,30,2,5,0,0,1,1,0,0,1,3,3.83,5
1,1.1,5871,32,2,2,4999,4,30,2,5,0,0,1,5,0,0,2,,,
1,1.2,5871,33,2,2,7159,2,30,2,5,0,0,1,1,0,0,2,3,0,0
1,1.1,5871,34,2,2,4835,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5871,173,1,3,7159,3,30,2,5,0,0,1,1,0,0,2,,,
1,1.2,5872,42,2,2,3793,3,30,2,5,0,0,5,0,5,0,1,3,3,4
1,1.2,5872,43,1,2,4696,2,30,2,5,0,0,5,0,0,0,2,3,2.8,3.8
1,1.2,5872,44,2,2,4726,3,30,2,1,1,0,1,1,5,0,1,3,0,0
1,1.2,5872,45,1,2,4751,2,30,2,5,0,0,5,0,0,0,3,3,0,0
1,1.1,5872,46,1,2,4751,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5872,47,2,2,4751,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,5872,48,2,2,6594,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5872,180,2,3,6594,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,5874,35,2,2,3412,3,30,2,1,5,5,5,0,0,5,0,3,0,0
1,1.1,5874,36,2,2,3412,4,30,2,1,2,5,5,0,5,5,0,,,
1,1.1,5876,35,2,2,2024,2,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,5876,36,1,2,2024,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5897,33,2,2,1950,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,5897,34,2,2,885,4,60,2,0,0,0,0,0,0,0,2,,,
1,1.1,5897,35,2,2,1950,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5898,39,2,2,5491,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,5898,40,2,2,5491,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5899,33,2,2,6340,2,65,2,5,0,5,5,0,0,1,0,,,
1,1.1,5899,34,2,2,7900,2,30,2,5,0,0,1,1,5,0,1,,,
1,1.1,5900,41,2,2,8036,2,30,2,1,1,5,1,5,0,0,2,,,
1,1.2,5901,46,1,2,8595,5,30,2,5,0,5,5,0,5,0,1,3,0,0
1,1.1,5901,47,2,2,8595,6,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,5904,54,1,2,3447,3,30,2,5,0,0,5,0,0,0,1,3,1.5,3
1,1.2,5904,55,1,2,2338,4,30,2,1,1,1,1,1,0,0,1,3,3,4
1,1.2,5904,56,2,2,167,3,30,2,5,0,5,5,0,0,0,1,3,2.5,4
1,1.2,5904,57,2,2,167,4,30,2,5,0,5,1,1,0,0,1,3,997,4
1,1.2,5904,62,2,2,4263,3,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.2,5904,63,2,2,4365,4,33,2,5,0,0,1,5,5,0,4,3,0,0
1,1.1,5904,64,2,2,2824,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5904,65,1,2,4263,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5904,66,1,2,7745,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,5904,67,1,2,7745,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5904,68,2,2,2204,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,5904,69,1,2,4263,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,5904,220,1,3,2204,3,35,2,1,4,0,1,1,5,0,3,3,0,0
1,1.2,5904,244,2,0,3447,5,35,2,5,0,0,1,1,0,0,2,3,0,0
1,1.1,5909,39,2,2,1236,2,30,2,1,6,0,5,0,0,0,0,,,
1,1.1,5909,40,2,2,1236,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,5909,41,1,2,1861,6,60,2,0,0,0,0,0,0,0,1,,,
1,1.2,5909,194,2,3,2589,2,30,2,1,1,5,5,0,0,0,2,3,998,3
1,1.2,5909,195,2,3,2589,3,30,2,1,3,5,1,5,0,0,2,3,0,0
1,1.1,5909,196,2,3,2589,4,30,2,1,2,5,5,0,5,0,2,,,
1,1.1,5909,197,1,3,2589,5,30,2,1,3,5,5,0,5,5,4,,,
1,1.2,5916,40,1,2,1581,3,35,2,5,0,5,5,0,5,0,1,3,0,0
1,1.2,5916,41,1,2,2979,2,30,2,5,0,0,5,0,0,0,3,3,0,0
1,1.2,5916,43,2,2,3150,2,30,2,5,0,5,5,0,0,0,1,3,0,0
1,1.2,5916,44,1,2,7357,2,30,2,1,2,0,5,0,0,0,1,3,0,0
1,1.2,5916,47,1,2,1581,4,35,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,5916,48,1,2,7357,3,30,2,1,2,5,5,0,0,0,1,,,
1,1.1,5916,49,2,2,7357,4,30,2,1,2,5,5,0,0,0,1,,,
1,1.1,5916,51,2,2,1581,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,5916,52,2,2,1820,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,5921,33,2,2,1738,4,30,2,1,2,0,5,0,0,0,1,3,998,3.1
1,1.2,5921,34,2,2,1738,5,30,2,1,6,0,1,1,0,0,2,3,2.9,4
1,1.1,5921,35,1,2,1738,6,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,5922,44,2,2,6315,2,30,2,5,0,0,5,0,0,0,1,3,998,98
1,1.2,5922,45,1,2,6562,3,35,2,1,1,5,5,0,0,0,1,3,998,98
1,1.2,5922,46,1,2,3075,3,30,2,5,0,5,5,0,5,0,1,3,1,1
1,1.2,5922,47,2,2,6562,4,35,2,5,0,5,5,0,0,0,1,3,0,0
1,1.2,5922,48,2,2,2125,3,33,2,1,1,0,5,0,5,0,2,3,0,0
1,1.2,5922,49,2,2,1484,2,30,2,5,0,5,5,0,0,0,2,3,0,0
1,1.2,5922,50,2,2,8264,2,30,2,5,0,5,5,0,0,0,2,3,0,0
1,1.1,5922,51,1,2,6315,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,5922,52,2,2,8545,6,60,2,5,0,0,1,1,5,0,2,,,
1,1.1,5922,54,1,2,8894,2,30,2,1,3,0,1,5,0,0,1,,,
1,1.2,5922,55,2,2,2630,2,30,2,5,0,0,5,0,0,1,5,3,0,0
1,1.2,5922,56,1,2,1025,2,30,2,5,0,0,5,0,0,0,4,3,0,0
1,1.1,5922,57,2,2,6390,2,30,2,1,5,0,5,0,0,0,1,,,
1,1.1,5922,58,1,2,3196,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5922,59,2,2,2330,4,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,5922,60,2,2,1484,3,30,2,5,0,5,5,0,0,0,2,,,
1,1.1,5922,61,2,2,3075,4,60,2,0,0,0,0,0,0,0,1,,,
1,1.1,5922,62,2,2,6315,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,5922,63,1,2,2125,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,5922,64,2,2,6390,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,5922,65,1,2,5574,4,60,2,0,0,0,0,0,0,0,4,,,
1,1.1,5922,66,2,2,9101,6,60,2,0,0,0,0,0,0,0,4,,,
1,1.1,5922,67,1,2,9101,7,60,2,0,0,0,0,0,0,0,4,,,
1,1.1,5922,68,2,2,8894,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,5922,222,1,3,1768,3,30,2,5,0,0,5,0,5,0,1,3,998,4
1,1.2,5922,246,2,3,4422,2,30,2,5,0,0,5,0,5,0,1,3,0,0
1,1.2,5922,247,2,3,1768,4,30,2,5,0,0,5,0,0,0,2,3,998,4
1,1.2,5922,250,2,3,4422,3,30,2,5,0,0,5,0,0,0,0,3,0,0
1,1.2,5922,251,1,3,4422,4,30,2,5,0,0,5,0,0,0,0,3,0,0
1,1.2,5922,255,2,3,2330,3,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.2,5925,43,2,2,2845,3,30,2,5,0,5,1,5,0,0,1,3,998,98
1,1.2,5925,44,1,2,8309,3,30,2,1,2,0,1,1,5,0,2,3,3,5
1,1.1,5925,46,1,2,8479,3,35,2,5,0,0,5,0,0,0,2,,,
1,1.1,5925,49,2,2,3901,3,30,2,5,0,0,5,0,0,1,1,,,
1,1.1,5925,52,1,2,8479,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,5925,55,1,2,8882,2,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5925,193,2,3,4389,3,30,2,1,5,0,1,1,0,0,1,,,
1,1.1,5925,194,1,3,4389,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,5926,37,2,2,3101,3,30,2,1,6,0,1,1,5,5,2,3,3.95,4
1,1.2,5926,38,1,2,4307,3,30,2,1,1,0,5,0,0,0,2,3,3.3,4
1,1.2,5926,39,1,2,5632,5,30,2,1,6,0,1,1,5,0,1,3,0,0
1,1.2,5938,35,2,2,7737,2,30,2,1,1,0,5,0,0,0,1,3,1.5,4
1,1.2,5938,36,1,2,982,4,30,2,5,0,0,5,0,0,0,2,3,2.9,4
1,1.2,5938,37,1,2,1312,2,30,2,1,3,0,5,0,0,5,1,3,0,0
1,1.2,5938,186,2,3,5976,2,30,2,5,0,0,5,0,0,0,1,3,998,98
1,1.1,5940,33,1,2,2754,3,30,2,1,4,5,5,0,5,0,2,,,
1,1.2,5940,34,1,2,4943,3,30,2,1,2,0,1,5,0,0,1,3,0,0
1,1.1,5940,35,2,2,2754,4,30,2,1,1,0,5,0,0,0,2,,,
1,1.1,5940,36,2,2,4943,4,30,2,1,4,0,5,0,0,0,2,,,
1,1.1,5940,37,2,2,4943,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,5942,41,1,2,8937,2,30,2,5,0,0,5,0,0,0,0,3,0,0
1,1.1,5942,42,2,2,8937,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,5942,175,1,3,8162,2,30,2,5,0,0,5,0,0,0,1,3,3.2,4
1,1.2,5959,39,2,2,1664,4,30,2,5,0,0,1,1,0,1,1,3,3.5,4
1,1.2,5959,40,1,2,4004,2,30,2,5,0,0,1,1,0,0,1,3,0,0
1,1.1,5959,43,1,2,4004,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,5959,183,2,3,1664,3,30,2,5,0,0,5,0,0,0,1,3,3.1,4
1,1.2,5960,51,1,2,5216,2,30,2,5,0,0,5,0,0,0,1,3,3,4
1,1.1,5960,54,1,2,6173,5,30,2,5,0,0,5,0,0,5,1,,,
1,1.1,5960,56,1,2,7429,3,30,2,1,1,0,5,0,0,0,4,,,
1,1.1,5960,57,1,2,7125,2,30,2,5,0,0,5,0,0,0,0,,,
1,1.1,5960,58,1,2,7125,3,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,5960,61,2,2,7893,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.2,5960,193,1,3,6173,3,30,2,8,0,0,5,0,0,1,1,3,3.2,4.3
1,1.2,5960,194,2,3,6173,4,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.2,5962,33,2,2,4275,3,30,2,1,2,0,5,0,0,0,2,3,0,0
1,1.1,5962,34,1,2,4275,4,30,2,5,0,0,5,0,0,0,2,,,
1,1.2,5965,39,1,2,531,2,30,2,5,0,0,5,0,0,0,1,3,997,0
1,1.2,5965,40,2,2,5367,3,30,2,5,0,0,5,0,0,0,1,3,998,98
1,1.2,5965,41,1,2,5367,4,30,2,5,0,0,5,0,0,0,3,3,0,0
1,1.2,5965,42,2,2,531,3,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,5965,48,1,2,2657,2,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,5969,35,1,2,8200,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,5969,36,2,2,8200,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,5977,37,2,2,2675,3,30,2,1,2,5,5,0,5,1,1,3,0,0
1,1.1,5984,37,2,2,4198,2,30,2,5,0,5,5,0,0,0,1,,,
1,1.1,5984,38,2,2,4796,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5984,181,1,3,4796,2,30,2,1,4,5,5,0,0,0,2,,,
1,1.2,5987,193,1,3,1573,2,60,2,5,0,0,5,0,0,0,1,3,2.8,4
1,1.2,5990,38,1,2,2406,2,30,2,5,0,5,5,0,0,0,1,3,3,4
1,1.2,5990,39,1,2,1603,3,35,2,5,0,0,5,0,0,5,2,3,0,0
1,1.2,5990,40,2,2,1279,2,30,2,1,6,5,1,1,0,5,1,3,0,0
1,1.1,5990,42,1,2,3123,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,5990,43,1,2,1603,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,5990,44,2,2,3415,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5990,47,2,2,3575,2,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,5990,183,2,3,5339,3,60,2,1,6,5,1,1,0,0,2,,,
1,1.1,5994,33,1,2,8935,2,30,2,1,1,0,5,0,0,0,1,,,
1,1.2,5995,45,1,2,1476,2,30,2,5,0,0,5,0,5,0,5,3,999,4.2
1,1.2,5995,46,1,2,1714,3,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,5995,47,2,2,6419,2,30,2,5,0,5,5,0,5,0,5,,,
1,1.1,5995,48,1,2,6419,3,30,2,5,0,5,5,0,5,0,0,,,
1,1.1,5995,49,2,2,6419,4,30,2,5,0,0,5,0,0,0,0,,,
1,1.1,5995,50,2,2,3281,3,30,2,5,0,0,1,1,5,0,3,,,
1,1.1,5995,51,1,2,1934,2,30,2,5,0,0,5,0,0,0,0,,,
1,1.1,5995,52,2,2,3281,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,5995,53,2,2,1934,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,5995,54,1,2,3281,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,5995,55,2,2,1400,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,5995,56,2,2,5204,2,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,6009,34,2,2,8463,3,30,2,1,5,0,1,1,0,0,2,3,0,0
1,1.1,6009,35,2,2,3871,4,30,2,5,0,0,1,1,5,0,4,,,
1,1.2,6026,38,2,2,8305,2,30,2,1,3,0,5,0,5,0,1,3,3.3,4.1
1,1.1,6028,47,1,2,2924,2,30,2,1,3,0,5,0,0,0,2,,,
1,1.1,6028,48,2,2,2924,3,30,2,1,1,0,5,0,0,0,2,,,
1,1.1,6028,49,1,2,2924,4,30,2,1,3,0,5,0,0,0,2,,,
1,1.1,6028,50,2,2,2924,5,30,2,5,0,0,5,0,0,0,2,,,
1,1.2,6028,51,1,2,2299,3,30,2,1,1,0,1,1,0,0,1,3,0,0
1,1.2,6028,52,2,2,2299,4,30,2,1,3,0,5,0,0,0,1,3,0,0
1,1.2,6028,53,2,2,2360,2,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,6028,54,1,2,2924,6,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,6028,55,1,2,3657,2,30,2,1,3,5,5,0,0,0,2,,,
1,1.1,6028,56,2,2,3657,3,30,2,1,1,0,1,1,0,0,2,,,
1,1.1,6028,57,1,2,2299,5,30,2,1,1,0,5,0,0,0,2,,,
1,1.1,6028,58,2,2,2347,2,30,2,5,0,0,5,0,5,0,1,,,
1,1.1,6028,59,2,2,2360,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,6028,60,2,2,5113,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,6028,61,1,2,3657,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,6028,62,1,2,2347,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,6028,65,2,2,5113,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,6028,66,1,2,2360,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,6028,187,2,3,8724,2,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,6030,39,1,2,8469,2,30,2,1,3,0,5,0,5,5,2,3,2.5,98
1,1.2,6030,40,2,2,8459,5,30,2,1,2,5,1,1,0,0,1,3,0,0
1,1.2,6030,41,1,2,7592,3,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,6030,42,2,2,8469,3,30,2,1,4,0,1,1,5,0,2,3,0,0
1,1.1,6030,43,2,2,7592,4,30,2,5,0,0,5,0,5,0,2,,,
1,1.1,6030,44,1,2,7592,5,30,2,5,0,5,5,0,0,0,2,,,
1,1.1,6030,45,2,2,7415,5,60,2,0,0,0,0,0,0,0,2,,,
1,1.1,6030,47,2,2,8908,6,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,6040,38,1,2,714,2,30,2,0,0,0,0,0,0,0,4,,,
1,1.2,6041,41,1,2,2430,2,30,2,5,0,0,5,0,0,0,2,3,3.5,4
1,1.2,6051,40,1,2,64,2,70,2,1,5,5,5,0,5,0,1,3,2,4
1,1.2,6051,42,2,2,1119,2,30,2,5,0,0,5,0,0,0,5,3,0,0
1,1.1,6051,43,2,2,1119,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.2,6051,44,2,2,8933,2,30,2,5,0,0,1,1,5,1,2,3,0,0
1,1.1,6051,45,2,2,1119,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,6051,46,1,2,1119,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,6051,47,2,2,1119,6,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,6051,199,1,3,431,3,30,2,1,5,0,5,0,0,0,1,3,998,98
1,1.2,6053,38,1,2,2617,3,30,2,5,0,0,5,0,5,0,0,3,2.8,4
1,1.2,6054,34,1,2,1874,4,30,2,5,0,0,1,5,5,0,1,3,0,0
1,1.1,6064,42,2,2,8081,2,30,2,5,0,0,1,5,0,0,3,,,
1,1.2,6064,44,2,2,5245,2,30,2,5,0,5,1,1,0,1,2,3,0,0
1,1.1,6064,45,1,2,8081,3,30,2,5,0,5,5,0,0,0,3,,,
1,1.1,6064,49,1,2,8081,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,6064,50,2,2,8189,6,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,6064,51,2,2,8189,7,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,6064,193,2,3,5080,2,30,2,1,6,0,1,1,0,1,1,,,
1,1.1,6064,194,1,3,5080,3,30,2,5,0,0,5,0,5,0,3,,,
1,1.1,6069,30,2,2,5761,2,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,6069,31,1,2,5434,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,6073,39,1,2,3906,3,30,2,1,3,0,1,1,5,0,2,3,4.3,5
1,1.1,6073,40,1,2,4019,2,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,6073,41,2,2,4019,3,30,2,5,0,0,5,0,5,0,1,,,
1,1.1,6073,42,2,2,5296,2,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,6086,32,1,2,6075,3,60,2,0,0,0,0,0,0,0,2,,,
1,1.1,6093,46,2,2,3457,5,30,2,5,0,0,1,1,5,0,1,,,
1,1.1,6093,50,2,2,3161,2,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,6093,52,1,2,3457,6,30,2,5,0,5,5,0,0,0,1,,,
1,1.1,6093,53,1,2,3161,3,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,6093,56,2,2,3457,7,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,6093,57,2,2,3016,2,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,6093,172,1,3,4627,2,30,2,5,0,5,5,0,0,0,2,3,0,0
1,1.1,6103,44,2,2,3498,4,35,2,1,1,0,5,0,5,5,2,,,
1,1.2,6103,45,2,2,738,2,30,2,1,1,5,5,0,0,0,5,3,0,0
