KIDS,KID19,ER30001,ER30002,ER32000,ER32006,ER34701,ER34702,ER34703,P19REL,P19E5,P19E6,P19E10_09,P19E15,P19E16_3,P19E26_5,P19E33_6,P19E53A,C19REL,C19B12,C19B13
1,1.1,3232,32,1,2,2046,3,30,1,1,1,0,5,0,0,5,4,,,
1,1.1,3232,33,2,2,2058,6,30,1,5,0,0,5,0,0,5,2,,,
1,1.1,3232,34,1,2,2046,4,30,1,1,3,5,1,1,0,0,3,,,
1,1.1,3232,35,2,2,2058,7,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3235,30,1,2,3547,3,30,1,5,0,5,5,0,0,0,1,,,
1,1.2,3235,32,2,2,3636,3,30,1,1,5,0,1,1,0,0,0,2,0,0
1,1.1,3235,35,1,2,3636,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3235,36,2,2,3752,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,3236,30,1,2,1882,2,30,1,5,0,0,5,0,0,5,1,2,998,4
1,1.1,3236,32,1,2,2542,3,30,1,5,0,5,1,5,0,0,1,,,
1,1.1,3236,35,2,2,2762,3,35,1,1,4,0,5,0,0,0,2,,,
1,1.1,3236,36,1,2,2617,6,33,1,5,0,0,5,0,0,1,1,,,
1,1.1,3236,37,1,2,2632,4,60,1,0,0,0,0,0,0,0,0,,,
1,1.1,3236,38,1,2,2632,5,60,1,0,0,0,0,0,0,0,0,,,
1,1.1,3237,31,2,2,7128,3,33,1,5,0,0,5,0,5,0,1,,,
1,1.1,3237,33,1,2,7128,4,33,1,5,0,0,5,0,0,0,1,,,
1,1.1,3237,34,2,2,8980,5,30,1,5,0,5,5,0,0,0,2,,,
1,1.1,3237,38,1,2,6457,3,30,1,1,1,0,5,0,0,0,5,,,
1,1.2,3237,39,1,2,4779,3,30,1,5,0,0,5,0,0,0,3,2,0,0
1,1.1,3237,40,1,2,7128,5,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,3237,41,1,2,4779,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,3237,43,1,2,7772,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,3240,30,2,2,9272,3,30,1,5,0,0,5,0,0,0,2,2,2.3,4
1,1.2,3240,31,1,2,9272,4,30,1,5,0,0,5,0,0,0,1,2,2.7,3.7
1,1.1,3240,34,2,2,4824,3,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,3240,35,2,2,4824,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.2,3242,31,1,2,600,3,30,1,1,5,0,1,1,0,0,1,2,3.2,4
1,1.1,3242,32,1,2,600,4,30,1,1,3,0,1,1,0,0,4,,,
1,1.1,3242,33,2,2,1286,4,60,1,5,0,0,5,0,0,5,4,,,
1,1.1,3243,31,1,2,1682,4,30,1,1,3,0,5,0,0,0,2,,,
1,1.1,3243,33,1,2,1682,5,30,1,1,5,0,5,0,0,0,3,,,
1,1.2,3245,30,1,2,1072,3,30,1,1,1,0,5,0,0,0,2,2,0,0
1,1.1,3245,171,1,3,1072,4,30,1,1,1,0,5,0,0,0,5,,,
1,1.2,3247,30,1,2,2249,3,30,1,1,6,0,1,1,0,0,2,2,0,0
1,1.2,3247,31,1,2,2249,4,30,1,1,6,0,1,1,0,0,4,2,0,0
1,1.1,3250,30,1,2,2070,2,30,1,1,4,0,5,0,0,0,1,,,
1,1.1,3250,31,1,2,2070,3,30,1,1,3,0,5,0,0,0,0,,,
1,1.2,3252,30,1,2,7413,2,30,1,5,0,0,5,0,0,0,2,2,2.5,4
1,1.1,3252,33,2,2,7413,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.2,3258,30,2,2,1482,4,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.1,3258,31,1,2,2451,6,60,1,0,0,0,0,0,0,0,0,,,
1,1.2,3258,171,1,3,1482,3,30,1,5,0,0,5,0,0,5,3,2,0,0
1,1.1,3261,30,1,2,5985,4,30,1,1,6,0,5,0,0,0,1,,,
1,1.1,3261,31,2,2,5985,5,30,1,1,1,5,5,0,0,0,2,,,
1,1.1,3262,32,1,2,4493,6,60,,,,,,,,,,2,2.5,4.2
1,1.2,3262,33,2,2,4227,3,30,1,5,0,0,5,0,0,0,1,2,998,4
1,1.1,3262,34,2,2,4227,4,30,1,5,0,0,1,1,0,0,1,,,
1,1.2,3263,31,2,2,1898,2,30,1,1,1,5,1,1,5,5,1,2,0,0
1,1.1,3263,32,2,2,1855,3,30,1,1,2,0,1,5,5,0,2,,,
1,1.1,3263,33,1,2,1855,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.2,3268,31,2,2,2016,3,30,1,5,0,0,5,0,0,0,1,2,3.5,4
1,1.2,3268,32,1,2,2016,4,30,1,1,4,0,5,0,0,0,3,2,0,0
1,1.2,3272,33,2,2,7916,3,30,1,1,5,5,5,0,0,5,1,2,999,99
1,1.2,3272,34,2,2,7916,4,30,1,1,3,5,5,0,0,5,1,2,0,0
1,1.1,3272,35,2,2,7916,5,30,1,1,3,5,5,0,0,0,0,,,
1,1.1,3281,30,2,2,2370,3,30,1,1,3,0,5,0,0,0,0,,,
1,1.1,3281,31,1,2,2370,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3281,32,2,2,1715,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3281,34,2,2,1715,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,3285,31,2,2,7428,3,30,1,5,0,0,5,0,0,0,2,2,998,4
1,1.1,3285,174,1,3,7428,4,30,1,5,0,0,5,0,0,5,2,,,
1,1.1,3287,33,1,2,5435,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,3287,36,1,2,5435,4,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,3291,30,2,2,897,3,30,1,5,0,0,5,0,0,0,5,,,
1,1.1,3291,31,1,2,897,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.2,3297,30,2,2,2114,2,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.2,3297,31,2,2,2114,3,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.2,3303,32,1,2,2108,4,30,1,5,0,0,5,0,5,0,1,2,998,98
1,1.2,3303,36,2,2,2207,3,30,1,1,5,0,5,0,0,0,4,2,0,0
1,1.1,3312,30,2,2,9152,3,30,1,1,2,5,5,0,0,0,1,,,
1,1.1,3316,31,2,2,910,4,30,1,1,5,0,5,0,5,5,1,,,
1,1.2,3316,32,1,2,480,3,30,1,5,0,0,5,0,0,5,1,2,998,4.8
1,1.2,3316,33,2,2,480,4,30,1,5,0,5,5,0,5,5,1,2,0,0
1,1.1,3316,35,1,2,910,5,30,1,1,5,0,1,1,0,0,2,,,
1,1.2,3320,30,2,2,730,2,30,1,5,0,5,1,5,0,0,1,2,3.9,4
1,1.2,3323,30,2,2,2615,3,30,1,5,0,0,1,5,0,0,1,2,2,4.5
1,1.1,3327,174,2,3,8897,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3327,175,2,3,8897,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3332,31,1,2,5111,3,30,1,1,2,5,5,0,0,0,2,,,
1,1.1,3332,32,1,2,5111,4,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,3332,34,2,2,5111,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3333,31,2,2,8246,4,30,1,1,4,0,1,1,0,0,0,,,
1,1.1,3340,31,1,2,4144,4,30,1,1,3,0,1,1,0,0,2,,,
1,1.2,3340,32,2,2,4460,3,30,1,5,0,0,5,0,5,0,1,2,998,5
1,1.1,3340,33,2,2,4460,5,30,1,5,0,0,5,0,0,5,1,,,
1,1.2,3341,31,1,2,8611,3,30,1,5,0,0,5,0,0,0,2,2,3.8,4
1,1.2,3341,32,1,2,8611,4,30,1,5,0,0,5,0,0,0,2,2,3.5,4
1,1.1,3341,33,2,2,7956,3,30,1,5,0,0,1,1,0,0,2,,,
1,1.1,3341,34,1,2,7956,4,30,1,5,0,0,5,0,0,0,0,,,
1,1.2,3345,31,2,2,7873,5,30,1,5,0,0,5,0,0,0,0,2,3.6,4
1,1.2,3345,33,2,2,7873,7,30,1,5,0,0,5,0,0,5,2,2,0,0
1,1.1,3345,34,2,2,7873,8,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,3345,35,2,2,7873,9,30,1,5,0,0,5,0,0,0,0,,,
1,1.1,3345,36,2,2,7873,6,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,3347,30,2,2,3395,3,30,1,5,0,0,5,0,0,0,1,2,999,99
1,1.2,3347,31,1,2,3296,2,30,1,1,1,5,5,0,0,0,2,2,0.5,10
1,1.2,3347,32,1,2,3395,4,30,1,1,5,5,5,0,0,0,2,2,0,0
1,1.2,3348,32,1,2,3952,3,33,1,5,0,5,5,0,0,5,2,2,3.1,4
1,1.1,3349,30,1,2,214,5,60,1,5,0,5,5,0,0,0,2,,,
1,1.1,3349,31,2,2,214,6,60,1,0,0,0,0,0,0,0,4,,,
1,1.1,3349,32,2,2,214,7,60,1,0,0,0,0,0,0,0,0,,,
1,1.2,3351,30,1,2,3576,2,30,1,1,6,5,1,1,1,5,1,2,998,98
1,1.1,3351,32,2,2,3600,5,60,1,1,5,0,5,0,0,0,5,,,
1,1.1,3351,33,1,2,3603,3,30,1,1,2,0,5,0,5,5,2,,,
1,1.1,3351,34,1,2,3603,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3355,33,2,2,3905,3,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,3356,34,1,2,5257,4,30,1,5,0,0,5,0,0,0,4,,,
1,1.1,3356,35,1,2,5257,5,30,1,5,0,0,5,0,0,0,4,,,
1,1.2,3359,31,2,2,1638,3,30,1,5,0,0,1,5,0,0,1,2,3.7,5
1,1.2,3359,32,2,2,1638,4,30,1,5,0,0,5,0,0,0,1,2,3.5,4
1,1.1,3359,33,2,2,2283,3,30,1,1,5,0,1,5,1,0,2,,,
1,1.1,3359,34,2,2,2039,3,33,1,1,2,0,5,0,0,0,1,,,
1,1.1,3359,35,2,2,2039,4,30,1,1,5,0,5,0,0,0,1,,,
1,1.1,3359,36,1,2,2039,5,30,1,1,3,0,5,0,0,5,2,,,
1,1.1,3360,30,1,2,1422,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,3362,31,1,2,8680,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.2,3362,32,1,2,8680,4,30,1,1,6,0,5,0,0,0,5,2,0,0
1,1.1,3362,33,2,2,8680,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3365,30,1,2,6475,2,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,3365,32,1,2,7188,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,3365,36,2,2,7188,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.2,3367,33,2,2,7408,6,30,1,1,2,0,5,0,5,5,4,2,3.5,4
1,1.2,3367,34,1,2,5173,2,30,1,1,6,0,1,1,0,5,2,2,0,0
1,1.1,3367,36,1,2,7408,7,60,1,0,0,0,0,0,0,0,0,,,
1,1.1,3367,37,1,2,5173,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3367,38,1,2,5173,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,3368,31,2,2,3725,3,30,1,1,1,0,5,0,0,0,1,2,3.14,4
1,1.2,3368,32,2,2,3477,3,30,1,1,6,0,5,0,0,0,1,2,0,0
1,1.1,3368,33,2,2,3477,4,30,1,1,5,0,5,0,0,0,2,,,
1,1.2,3368,34,1,2,3799,3,30,1,5,0,0,5,0,0,0,2,2,0,0
1,1.1,3368,35,2,2,3477,5,30,1,1,3,0,5,0,0,5,2,,,
1,1.2,3368,36,1,2,3464,3,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.1,3368,37,1,2,3725,4,30,1,1,3,0,5,0,0,0,0,,,
1,1.1,3368,38,2,2,3464,4,30,1,0,0,0,0,0,0,0,3,,,
1,1.1,3368,39,1,2,3477,7,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3368,40,2,2,3456,2,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,3368,178,1,3,3477,6,30,1,1,5,0,5,0,0,0,5,,,
1,1.2,3373,31,1,2,2211,5,30,1,5,0,0,5,0,0,0,1,2,3.3,4.5
1,1.1,3374,32,1,2,1125,5,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,3374,34,2,2,1125,6,30,1,5,0,0,5,0,0,0,3,,,
1,1.2,3375,30,2,2,6868,3,30,1,1,2,5,5,0,5,0,1,2,0,0
1,1.1,3375,31,1,2,8841,2,30,1,5,0,0,5,0,0,0,1,,,
1,1.2,3375,32,1,2,6868,4,30,1,1,4,0,1,1,5,0,2,2,0,0
1,1.1,3375,33,2,2,8841,3,30,1,5,0,0,1,1,0,0,1,,,
1,1.2,3377,32,2,2,1305,4,60,1,5,0,0,5,0,0,5,3,2,2.5,3
1,1.1,3377,33,1,2,1268,4,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,3377,35,1,2,1268,5,30,1,1,5,5,1,1,0,0,2,,,
1,1.1,3377,37,1,2,1268,6,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,3377,38,1,2,1268,7,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,3379,35,1,2,4813,3,33,1,1,5,0,5,0,0,5,2,,,
1,1.1,3379,36,1,2,5051,2,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,3379,38,2,2,4813,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,3380,30,1,2,980,3,35,1,5,0,0,5,0,0,0,1,2,0,0
1,1.1,3380,31,2,2,980,4,30,1,5,0,0,5,0,5,0,0,,,
1,1.1,3380,32,1,2,980,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,3380,171,1,3,1178,4,60,1,1,5,0,5,0,5,0,2,2,0,0
1,1.2,3380,172,2,3,1178,5,60,1,5,0,0,5,0,5,0,2,2,0,0
1,1.2,3381,34,1,2,3213,2,30,1,1,6,0,1,1,0,0,2,2,3,4
1,1.2,3381,35,1,2,3187,4,30,1,1,5,0,1,1,0,0,2,2,0,0
1,1.1,3381,36,2,2,3211,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.2,3381,37,2,2,3264,2,30,1,1,2,0,1,1,0,0,1,2,0,0
1,1.1,3381,38,2,2,3187,5,30,1,5,0,5,5,0,0,0,5,,,
1,1.1,3381,39,2,2,3211,4,30,1,5,0,0,5,0,0,0,5,,,
1,1.1,3381,40,1,2,2921,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3381,41,1,2,3392,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,3388,30,1,2,4181,3,30,1,5,0,0,5,0,0,0,5,,,
1,1.2,3394,32,1,2,3342,3,30,1,5,0,0,5,0,0,0,1,2,3.3,5
1,1.2,3394,33,1,2,3342,4,30,1,1,6,0,1,1,0,0,2,2,0,0
1,1.2,3397,30,2,2,2359,2,30,1,5,0,5,1,5,0,0,1,2,0,0
1,1.2,3402,32,2,2,2892,4,30,1,5,0,0,5,0,0,0,2,2,4.3,5
1,1.1,3402,33,1,2,1979,4,33,1,1,3,5,1,1,0,0,1,,,
1,1.1,3402,34,1,2,2892,5,30,1,5,0,0,1,1,0,0,2,,,
1,1.2,3402,171,2,3,2892,3,30,1,5,0,0,5,0,0,0,3,2,3.7,98
1,1.1,3402,176,1,3,2564,4,30,1,1,6,0,5,0,5,5,2,,,
1,1.2,3404,30,2,2,1134,4,30,1,1,3,0,5,0,5,0,1,2,4,5
1,1.2,3404,31,1,2,169,3,30,1,5,0,0,5,0,0,0,0,2,0,0
1,1.1,3404,32,1,2,169,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3405,31,2,2,2891,3,30,1,1,6,0,1,1,5,0,1,,,
1,1.1,3406,30,2,2,9332,3,30,1,1,1,5,5,0,0,0,1,,,
1,1.1,3406,31,2,2,9332,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,3407,32,1,2,959,3,30,1,1,1,0,5,0,0,0,1,,,
1,1.1,3408,30,1,2,7963,4,30,1,1,2,0,5,0,0,0,1,,,
1,1.1,3413,30,1,2,2995,3,30,1,1,4,5,5,0,0,0,5,,,
1,1.1,3413,31,2,2,2995,4,30,1,5,0,0,5,0,0,0,5,,,
1,1.1,3413,32,2,2,2995,5,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,3413,33,2,2,3324,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,3414,32,1,2,3118,3,30,1,1,5,0,1,1,0,0,4,2,0,0
1,1.1,3414,33,1,2,3118,4,30,1,1,5,0,1,1,0,0,4,,,
1,1.1,3414,34,2,2,3118,5,30,1,0,0,0,0,0,0,0,3,,,
1,1.1,3429,32,2,2,3566,2,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,3429,33,2,2,3566,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,3432,32,2,2,8822,4,30,1,1,4,5,1,5,0,0,1,,,
1,1.1,3432,33,2,2,8822,5,30,1,1,5,0,1,5,0,0,2,,,
1,1.1,3434,30,1,2,3788,4,30,1,1,5,0,1,1,0,0,3,,,
1,1.1,3434,33,2,2,3634,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,3434,34,2,2,3634,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,3434,35,1,2,3694,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,3434,170,2,3,3788,3,30,1,5,0,0,5,0,0,0,5,,,
1,1.2,3435,30,1,2,2565,3,30,1,1,1,5,5,0,0,0,2,2,3,4
1,1.2,3435,31,1,2,2565,4,30,1,1,3,5,5,0,0,0,1,2,0,0
1,1.1,3435,32,1,2,2144,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.2,3435,33,1,2,2565,5,30,1,1,4,0,5,0,0,0,1,2,0,0
1,1.2,3437,30,1,2,7524,3,30,1,5,0,0,1,1,0,0,2,2,0,0
1,1.1,3437,31,1,2,5065,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,3439,31,1,2,1217,3,30,1,5,0,0,5,0,0,0,1,2,4,4
1,1.2,3439,32,1,2,1217,4,30,1,1,3,0,1,1,0,0,1,2,2,4
1,1.2,3441,31,2,2,4155,5,30,1,5,0,0,5,0,0,0,2,2,0,0
1,1.1,3441,32,1,2,4485,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,3441,33,2,2,3919,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,3441,34,2,2,4485,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,3441,35,2,2,4155,6,60,1,0,0,0,0,0,0,0,1,,,
1,1.1,3441,36,1,2,3919,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,3441,37,2,2,4485,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3442,30,2,2,4224,3,30,1,1,3,5,1,1,5,0,5,,,
1,1.1,3445,30,1,2,304,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,3451,30,1,2,1127,3,30,1,1,6,0,1,1,0,0,1,2,3.2,5
1,1.2,3453,30,2,2,4159,3,30,1,1,3,0,1,1,0,0,3,2,0,0
1,1.1,3453,31,2,2,4159,4,30,1,5,0,5,5,0,0,0,1,,,
1,1.1,3453,32,1,2,4159,5,30,1,0,0,0,0,0,0,0,1,,,
1,1.2,3459,31,1,2,3281,4,30,1,1,5,0,1,1,0,5,1,2,2.8,4
1,1.1,3459,32,2,2,3366,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,3462,31,1,2,1119,6,60,1,5,0,0,5,0,0,0,2,,,
1,1.2,3462,32,2,2,1119,5,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.1,3464,30,1,2,3637,3,30,1,1,5,5,1,1,0,0,3,,,
1,1.2,3473,30,2,2,4445,3,30,1,5,0,0,5,0,0,0,2,2,2.3,98
1,1.1,3473,31,2,2,3978,2,30,1,5,0,0,5,0,0,0,1,,,
1,1.2,3473,32,2,2,4388,3,35,1,1,5,0,1,1,0,5,1,2,0,0
1,1.1,3473,33,2,2,3978,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,3473,34,2,2,4328,4,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,3473,35,1,2,4328,5,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,3473,36,2,2,4445,4,30,1,1,5,5,5,0,0,0,3,,,
1,1.2,3473,173,1,3,4328,3,30,1,5,0,0,5,0,0,0,1,2,3.3,4
1,1.2,3474,30,2,2,2377,4,60,1,5,0,0,5,0,0,0,1,2,3.5,4
1,1.2,3474,31,2,2,2377,5,60,1,1,5,0,5,0,5,0,2,2,0,0
1,1.1,3478,30,1,2,295,3,30,1,5,0,0,5,0,0,5,5,,,
1,1.2,3480,30,2,2,3711,3,30,1,1,2,0,1,5,5,0,1,2,3.5,4
1,1.2,3480,31,1,2,3711,4,30,1,5,0,5,5,0,0,0,4,2,0,0
1,1.1,3489,31,1,2,3536,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,3489,32,2,2,3536,4,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,3492,30,1,2,1344,3,30,1,5,0,0,5,0,0,5,1,,,
1,1.1,3492,31,1,2,1344,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,3500,34,2,2,5475,3,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,3500,35,1,2,5475,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,3508,30,1,2,439,2,30,1,5,0,5,5,0,0,0,0,,,
1,1.1,3508,31,2,2,439,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,4001,3,2,1,411,3,33,1,5,0,0,1,5,0,0,0,2,0,0
1,1.2,4001,4,1,1,411,4,30,1,1,5,0,1,1,0,0,0,2,0,0
1,1.1,4001,5,2,1,411,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,4004,30,1,2,634,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,4006,3,1,1,406,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,4007,3,2,1,572,3,30,1,5,0,0,1,1,0,0,5,,,
1,1.2,4009,3,1,1,327,3,30,1,1,2,0,5,0,0,0,2,2,3.9,5
1,1.2,4009,4,1,1,327,4,30,1,1,2,0,1,1,0,5,5,2,0,0
1,1.1,4015,3,1,1,622,3,33,1,1,6,0,1,1,0,0,1,,,
1,1.1,4015,4,2,1,622,4,33,1,1,1,0,5,0,0,0,1,,,
1,1.1,4016,3,2,1,472,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,4016,4,2,1,472,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.2,4017,3,2,1,2358,3,30,1,1,6,1,1,5,0,1,2,2,998,4
1,1.2,4017,4,2,1,2358,4,30,1,1,6,0,1,1,0,5,2,2,0,0
1,1.1,4017,5,1,1,2358,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,4018,3,2,1,356,3,30,1,1,5,0,5,0,0,0,0,,,
1,1.2,4018,4,2,1,356,4,30,1,5,0,5,5,0,0,5,0,2,0,0
1,1.1,4018,5,1,1,356,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,4019,3,2,1,197,3,30,1,1,2,0,1,5,1,0,1,2,4,4
1,1.1,4020,3,2,1,4756,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,4021,3,1,1,4711,3,30,1,1,4,5,5,0,0,0,4,,,
1,1.1,4021,4,2,1,4711,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,4023,3,2,1,1167,3,30,1,5,0,0,5,0,0,0,0,,,
1,1.1,4023,4,2,1,1167,4,30,1,5,0,0,5,0,0,0,0,,,
1,1.1,4023,5,1,1,1167,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,4027,4,1,1,1327,4,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,4027,5,2,1,1327,5,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,4035,3,1,1,963,3,30,1,5,0,0,1,1,0,0,2,,,
1,1.1,4035,30,1,2,963,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,4036,3,1,1,2535,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,4037,3,2,1,1025,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,4038,3,1,1,7206,2,30,1,0,0,0,0,0,0,0,3,,,
1,1.1,4038,4,1,1,7206,3,30,1,0,0,0,0,0,0,0,2,,,
1,1.2,4040,3,1,1,2271,3,33,1,1,3,5,1,1,0,0,5,2,0,0
1,1.1,4040,30,1,2,2271,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,4042,3,2,1,614,3,30,1,5,0,0,1,5,0,5,3,,,
1,1.1,4043,3,1,1,556,3,30,1,1,3,0,1,5,0,5,0,,,
1,1.1,4043,4,1,1,556,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,4047,3,1,1,2425,3,30,1,1,5,0,1,1,0,0,3,,,
1,1.2,4048,3,2,1,2821,3,30,1,1,5,5,1,1,0,0,0,2,0,0
1,1.2,4048,4,2,1,2821,4,30,1,5,0,5,5,0,0,0,0,2,0,0
1,1.1,4051,3,1,1,2255,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,4051,4,2,1,2255,4,30,1,1,5,1,1,1,5,5,1,,,
1,1.1,4051,30,1,2,2255,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,4052,3,1,1,2520,3,30,1,1,5,0,1,1,0,0,1,2,4.2,5
1,1.2,4052,4,2,1,2520,4,30,1,1,1,0,1,5,0,0,1,2,0,0
1,1.1,4053,3,1,1,2024,2,30,1,1,5,0,5,0,5,0,1,,,
1,1.1,4053,4,1,1,2024,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,4054,2,1,1,1236,2,30,1,5,0,5,1,1,0,5,2,,,
1,1.1,4054,3,1,1,1236,3,30,1,5,0,5,1,1,0,0,2,,,
1,1.1,4060,4,2,1,728,3,30,1,5,0,0,1,5,5,0,1,,,
1,1.2,4062,2,1,1,1256,2,30,1,5,0,0,5,0,0,0,1,2,997,4
1,1.2,4062,3,2,1,1256,3,30,1,5,0,5,5,0,0,1,1,2,0,0
1,1.1,4064,3,2,1,9380,3,30,1,1,4,0,1,1,5,0,1,,,
1,1.1,4064,4,2,1,9380,4,30,1,1,4,5,1,1,0,0,1,,,
1,1.1,4070,3,1,1,2507,3,30,1,1,6,0,1,1,0,0,2,,,
1,1.1,4070,4,1,1,2507,4,30,1,0,0,0,0,0,0,0,4,,,
1,1.2,4073,3,2,1,7139,2,30,1,1,3,0,5,0,0,0,0,2,0,0
1,1.1,4073,4,2,1,7139,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,4074,3,1,1,3373,3,30,1,5,0,5,5,0,0,0,5,,,
1,1.2,4077,2,1,1,1289,2,30,1,5,0,0,1,1,0,0,1,2,3.4,4
1,1.1,4077,3,1,1,1289,3,30,1,5,0,0,5,0,0,5,0,,,
1,1.2,4081,3,1,1,2529,3,30,1,5,0,0,5,0,0,0,2,2,3.8,4
1,1.1,4083,3,2,1,1112,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,4085,3,2,1,9552,3,30,1,5,0,0,1,1,0,0,4,,,
1,1.1,4085,4,2,1,9552,4,30,1,5,0,5,5,0,0,0,4,,,
1,1.2,4091,3,1,1,1198,3,30,1,1,4,0,5,0,0,0,1,2,4,4
1,1.1,4091,4,1,1,1198,4,30,1,1,6,0,1,1,0,0,3,,,
1,1.1,4094,3,1,1,1292,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,4094,4,1,1,1292,4,30,1,5,0,0,5,0,0,0,0,,,
